Id,audit_year,Country,Hospital.Site,Hospital.Beds..HC.,Diabetic.Patients..BA.,Prevalence.of.diabetes,Percentage.White,Percentage.emergency,Percentage.Mangement.of.diabetes,Percentage.other.medical,Percentage.Non.Medical,Percentage.Diabetes.Type.1,Percentage.Diabetes.Type.2...Insulin,Percentage.Diabetes.Type.2...Non.insulin,Percentage.Diabetes.Type.2...Diet.only,Percentage.Diabetes.Type.Other,Nursing.hours,Consultant.hours,Dietician.hours,Podiatrist.hours,Blood.Glucose.monitoring.Days,Appropriate.Days,Good.Diabetes.Days,Visit.by.specialist.diabetes.team,Medication.errors,prescription.errors,management.errors,Insulin.Errors,Admitted.with.foot.disease,Seen.by.the.MDT.within.24.hours,Foot.Risk.Assessment.completed.within.24.hours,Foot.Risk.Assessment.completed.during.the.hospital.stay,X..Severe.Hypo,X..Minor.Hypo,Meals.Suitable,Meals.Timing,Meals.Choice,Staff.Knowledge...Answer.Qs,Staff.Knowledge...Emotional.support,Staff.Knowledge...Work.together,Overall.Satisfaction,Patient.reported.unexpected.high,Patient.reported.unexpected.low,Able.to.take.control.of.diabetes.care,Staff.aware.of.diabetes,some.all.or.most.staff.know.enough.about.diabetes,Percentage.renal.replacement.therapy
71,2011,England,Hospital,361,57,0.158,0.942,0.926,0.07,0.702,0.228,0.036,0.309,0.545,0.109,0,0.35,0.14,0.14,0.05,6.82,6.14,3.6,0.182,0.532,0.404,0.234,0.298,0.041,0,0.148,0.31,0.123,0.298,0.88,0.818,0.652,0.438,0.941,0.583,0.833,0.385,0.192,0.421,0.917,0.654,0
72,2011,England,Hospital,663,77,0.116,0.934,0.905,0.158,0.658,0.184,0.053,0.355,0.382,0.197,0.013,1.23,0.21,0.09,0.06,6.5,6.16,5.24,0.506,0.234,0.203,0.078,0.156,0.161,0.889,0.262,0.241,0.078,0.13,0.814,0.655,0.519,0.486,0.906,0.424,0.864,0.186,0.271,0.647,0.717,0.627,0.053
73,2011,England,Hospital,210,51,0.243,0.412,0.843,0.078,0.804,0.118,0,0.529,0.333,0.137,0,1.31,0.2,0.18,0.18,6.74,6.2,3.46,0.878,0.24,0.16,0.1,0.14,0.064,1,0.375,0.803,0.098,0.196,0.8,0.762,0.8,0.75,0.769,0.316,0.895,0.526,0.316,0.737,1,0.8,0.02
74,2011,England,Site,640,119,0.186,0.424,0.733,0.118,0.639,0.244,0.017,0.432,0.398,0.127,0.025,0.41,0.35,0.12,0.03,6.68,6.26,3.14,0.298,0.509,0.343,0.398,0.361,0.121,0.923,0.144,0.03,0.067,0.252,0.71,0.567,0.483,0.37,0.905,0.433,1,0.419,0.226,0.733,0.903,0.742,0.14
75,2011,England,Hospital,450,54,0.12,0.94,0.868,0.057,0.66,0.283,0.058,0.481,0.385,0.077,0,0.3,0.15,0.06,0.07,6.42,6.24,4,0.213,0.381,0.262,0.214,0.238,0.071,0.5,0.225,0.185,0.13,0.259,0.973,0.811,0.861,0.529,0.833,0.605,0.825,0.25,0.275,0.6,0.829,0.541,0.022
76,2011,England,Hospital,507,95,0.187,0.894,0.937,0.074,0.653,0.274,0.064,0.309,0.351,0.266,0.011,0.75,0.07,0.21,0.17,6.73,6.34,4.75,0.341,0.27,0.225,0.079,0.191,0.085,0.286,0.068,0.187,0.084,0.284,0.853,0.765,0.735,0.391,0.864,0.368,0.757,0.333,0.361,0.743,0.865,0.649,0.043
77,2011,England,Hospital,333,50,0.15,0.957,0.84,0.08,0.5,0.42,0.061,0.265,0.306,0.367,0,0.74,0.12,0.04,0.08,6.75,6.63,5.19,0.92,0.163,0.143,0.041,0.102,0.149,1,0.833,0.383,0.02,0.14,0.967,0.786,0.786,0.778,0.905,0.419,0.903,0.214,0.143,0.621,0.903,0.7,0
78,2011,England,Hospital,426,53,0.124,0.962,0.923,0.137,0.51,0.353,0.041,0.367,0.306,0.286,0,0.47,0.26,0.15,0.23,6.12,4.55,2.15,0.269,0.435,0.435,0.261,0.239,0.078,0.333,0.08,0.139,0.208,0.377,0.893,0.84,0.615,0.462,0.857,0.286,0.69,0.185,0.407,0.545,0.69,0.607,0.06
79,2011,England,Hospital,466,69,0.148,0.942,0.922,0.104,0.672,0.224,0.104,0.254,0.418,0.224,0,1.07,0.06,0.01,0.17,7,6.91,4.55,0.206,0.284,0.194,0.134,0.134,0.143,0.571,0.397,0.352,0.116,0.232,0.667,0.724,0.586,0.313,0.739,0.387,0.742,0.233,0.333,0.571,0.9,0.484,0
80,2011,England,Hospital,466,39,0.084,0.974,0.846,0.051,0.692,0.256,0.026,0.368,0.342,0.263,0,1.49,0.56,0.4,0.05,6.76,6.66,4.36,0.538,0.167,0.167,0,0.139,0.059,0,0.059,0.175,0.077,0.231,0.846,0.769,0.643,0.556,0.75,0.214,0.786,0.385,0.308,0.833,0.923,0.5,0.026
81,2011,England,Hospital,266,35,0.132,0.667,0.765,0.2,0.543,0.257,0.029,0.294,0.559,0.118,0,1.37,0.51,0.94,0.06,6.68,6.69,4.67,0.371,0.394,0.273,0.273,0.121,0.152,0.25,0.088,0.37,0.171,0.371,0.75,0.875,0.7,0.625,0.545,0.308,0.769,0.417,0.25,0.75,0.769,0.538,0
82,2011,England,Hospital,299,56,0.187,0.509,0.818,0.071,0.804,0.125,0.018,0.382,0.4,0.2,0,1.82,0.43,0.14,0.07,6.74,6.45,3.47,0.13,0.5,0.28,0.36,0.24,0.103,0.667,0.091,0.116,0.179,0.339,0.8,0.541,0.692,0.5,0.68,0.333,0.821,0.263,0.368,0.5,0.854,0.525,0
83,2011,England,Hospital,842,150,0.178,0.769,0.853,0.034,0.767,0.199,0.04,0.367,0.513,0.027,0.053,0.74,0.07,0.12,0.01,6.97,6.88,4.45,0.28,0.533,0.311,0.434,0.27,0.096,0.455,0.684,0.452,0.16,0.347,0.871,0.686,0.614,0.525,0.894,0.517,0.865,0.301,0.355,0.548,0.821,0.667,0.041
84,2011,England,Hospital,499,77,0.154,0.925,0.855,0.133,0.64,0.227,0.105,0.276,0.487,0.132,0,1.1,0.05,0.13,0.05,6.85,6.57,4.86,0.386,0.194,0.113,0.097,0.113,0.074,1,0.855,0.366,0.091,0.286,0.952,0.854,0.718,0.55,0.75,0.595,0.833,0.233,0.419,0.55,0.841,0.571,0
85,2011,England,Hospital,357,54,0.151,1,1,0.075,0.736,0.189,0.038,0.302,0.434,0.208,0.019,0.28,0.11,0.28,0.07,6.59,6.33,4.2,0.132,0.353,0.235,0.196,0.216,0.176,0,0.255,0.246,0.093,0.296,0.826,0.739,0.826,0.615,0.923,0.261,0.875,0.125,0.125,0.792,0.875,0.609,0
86,2011,England,Site,1427,197,0.138,0.811,0.804,0.104,0.646,0.25,0.083,0.365,0.396,0.141,0.016,0.19,0.1,0.08,0.07,6.63,6.41,3.84,0.189,0.278,0.107,0.207,0.142,0.063,0.667,0.288,0.358,0.051,0.147,0.92,0.733,0.727,0.636,0.865,0.453,0.792,0.235,0.235,0.75,0.868,0.673,0.011
87,2011,England,Site,462,58,0.126,1,0.825,0.069,0.5,0.431,0.034,0.241,0.431,0.293,0,0.47,0.29,0.08,0.17,6.43,6.03,4.62,0.161,0.148,0.111,0.056,0.037,0.105,1,0.214,0.246,0.017,0.207,0.889,0.6,0.533,0.636,0.5,0.471,0.941,0.111,0.167,0.615,0.944,0.706,0
88,2011,England,Hospital,997,137,0.137,0.741,0.77,0.07,0.648,0.281,0.076,0.424,0.311,0.159,0.03,0.64,0.25,0,0.05,6.64,6.2,3.51,0.277,0.309,0.195,0.171,0.22,0.055,0.714,0.07,0.115,0.109,0.161,0.824,0.733,0.625,0.543,0.844,0.412,0.902,0.32,0.28,0.667,0.849,0.519,0.162
89,2011,England,Site,1440,169,0.117,0.958,0.576,0.078,0.506,0.416,0.068,0.36,0.248,0.267,0.056,0.31,0.13,0.04,0.17,6.74,6.11,4.02,0.333,0.25,0.191,0.099,0.211,0.07,0.7,0.345,0.205,0.107,0.189,0.846,0.833,0.736,0.8,0.925,0.632,0.947,0.299,0.218,0.814,0.925,0.802,0.084
90,2011,England,Site,824,112,0.136,0.943,0.844,0.117,0.718,0.165,0.066,0.368,0.387,0.17,0.009,0.22,0.22,0.19,0.05,6.22,5.66,2.96,0.171,0.433,0.311,0.289,0.278,0.08,0.6,0.056,0,0.08,0.143,0.923,0.786,0.714,0.429,0.833,0.5,0.929,0.308,0.308,0.583,0.857,0.692,0
91,2011,England,Site,698,96,0.138,1,0.853,0.011,0.726,0.263,0.084,0.242,0.379,0.284,0.011,0.52,0.09,0.09,0.11,6.67,6.48,5.16,0.133,0.181,0.096,0.096,0.145,0.028,0,0.349,0.028,0.031,0.156,0.87,0.791,0.707,0.722,0.906,0.63,0.909,0.182,0.159,0.821,0.891,0.696,0
92,2011,England,Hospital,782,131,0.168,0.921,0.892,0.099,0.664,0.237,0.053,0.321,0.42,0.183,0.023,0.29,0.13,0.03,0.08,6.44,6.01,4.11,0.178,0.304,0.232,0.152,0.152,0.157,0.375,0.127,0.133,0.115,0.198,0.863,0.842,0.842,0.575,0.857,0.436,0.848,0.207,0.293,0.74,0.866,0.684,0.047
93,2011,England,Hospital,210,29,0.138,0.857,0.655,0.172,0.448,0.379,0.241,0.31,0.345,0.103,0,0.93,0.14,1.38,0.41,6.43,6.15,2.97,0.321,0.393,0.25,0.214,0.286,0.077,1,0.292,0.269,0.276,0.483,0.833,0.722,0.6,0.9,0.8,0.556,0.889,0.412,0.412,0.765,0.944,0.833,0.172
94,2011,England,Hospital,170,19,0.112,0.947,0.895,0,0.789,0.211,0.053,0.684,0.158,0.105,0,0.97,0.23,0.97,0.42,7,6.6,2.64,0.056,0.211,0.158,0.105,0.158,0.083,1,0.583,0.455,0.053,0.105,0.909,0.417,0.455,0,1,0.182,0.909,0.1,0,0.714,0.833,0.727,0
95,2011,England,Hospital,558,65,0.116,0.958,0.79,0.078,0.75,0.172,0.062,0.246,0.615,0.062,0.015,1.25,0.25,1.13,0.34,6.89,6.56,3.32,0.2,0.413,0.317,0.254,0.254,0.102,0.8,0.228,0.233,0.154,0.308,0.857,0.769,0.636,0.75,0.8,0.433,0.833,0.357,0.393,0.625,0.793,0.5,0
96,2011,England,Hospital,360,49,0.136,0.977,0.936,0.143,0.633,0.224,0.022,0.304,0.5,0.152,0.022,3.02,0.49,0.08,0.04,6.86,6.03,3.74,0.5,0.378,0.27,0.135,0.216,0.226,0.5,0.269,0.28,0.061,0.143,0.529,0.667,0.667,0.286,0.846,0.286,0.952,0.474,0.316,0.588,0.9,0.55,0
97,2011,England,Hospital,120,19,0.158,0.947,0.632,0,0.579,0.421,0.056,0.389,0.5,0.056,0,0.16,0.1,0.21,0.2,7,6.25,3.67,0.286,0.2,0,0.2,0.2,0,0.357,0,0.563,0,0.316,0.7,1,0.778,0.75,0.9,0.5,0.9,0.3,0.3,0.714,0.8,0.4,0
98,2011,England,Hospital,473,68,0.144,0.896,0.882,0.09,0.672,0.239,0.104,0.239,0.328,0.313,0.015,0.44,0.15,0.07,0.15,6.54,6.03,3.84,0.224,0.317,0.127,0.238,0.222,0.2,0.2,0.357,0.149,0.118,0.162,0.848,0.765,0.706,0.5,0.783,0.485,0.727,0.412,0.206,0.563,0.912,0.706,0
99,2011,England,Hospital,122,17,0.139,1,0.647,0.067,0.333,0.6,0,0.529,0.235,0.235,0,1.12,1.88,0.12,0.07,7,6.5,4.35,0.625,0.267,0,0.267,0.267,0.2,1,0.692,0.278,0,0.118,1,1,1,0.75,1,0.615,0.846,0.25,0.167,0.909,0.923,0.769,0.059
100,2011,England,Hospital,750,106,0.141,0.953,0.788,0.076,0.638,0.286,0.107,0.33,0.398,0.165,0,0.59,0.28,0.03,0.05,6.65,6.52,4,0.302,0.316,0.194,0.184,0.255,0.121,0.5,0.144,0.232,0.085,0.208,0.913,0.942,0.853,0.791,0.922,0.648,0.944,0.338,0.225,0.676,0.944,0.746,0.077
101,2011,England,Hospital,396,66,0.167,0.985,0.938,0.063,0.641,0.297,0.136,0.303,0.273,0.273,0.015,0.51,0.2,0.42,0.05,6.87,6.73,4.34,0.286,0.273,0.2,0.145,0.2,0.039,1,0.04,0.245,0.03,0.167,0.929,0.852,0.786,0.786,1,0.567,0.833,0.167,0.067,0.538,1,0.767,0
102,2011,England,Hospital,0,34,0.233,1,0.97,0.147,0.647,0.206,0.061,0.394,0.394,0.152,0,0.59,0.12,0.03,0.2,6.96,6.53,3.11,0.355,0.393,0.25,0.25,0.286,0.094,0.667,0.067,0.237,0.088,0.118,1,0.786,0.813,0.778,0.889,0.625,0.938,0.125,0.125,0.8,0.938,0.688,0
103,2011,England,Hospital,475,75,0.158,0.371,0.932,0.068,0.757,0.176,0.014,0.31,0.507,0.155,0.014,0.47,0.02,0.09,0,6.88,6.71,3.44,0.227,0.429,0.2,0.386,0.243,0.044,0.667,0.118,0.515,0.147,0.373,0.81,0.676,0.6,0.632,0.913,0.462,0.975,0.279,0.302,0.806,0.886,0.814,0
104,2011,England,Hospital,145,25,0.172,0.28,0.957,0.08,0.8,0.12,0.04,0.48,0.32,0.16,0,1,0.16,0.16,0.16,6.8,6.83,2.9,0.417,0.409,0.182,0.227,0.273,0.111,0,0.524,0.96,0.04,0.16,0.8,0.5,0.4,0.636,0.875,0.455,1,0.3,0.3,0.7,0.9,0.8,0
105,2011,England,Hospital,449,58,0.129,0.895,0.737,0.138,0.655,0.207,0.017,0.483,0.379,0.121,0,0.69,0.14,0.09,0.05,6.48,5.55,3.69,0.357,0.407,0.296,0.241,0.259,0.207,0.636,0.328,0.292,0.086,0.224,0.788,0.839,0.813,0.45,0.727,0.486,0.8,0.364,0.364,0.688,0.889,0.667,0.155
106,2011,England,Hospital,509,59,0.116,0.966,0.881,0.085,0.593,0.322,0.119,0.356,0.339,0.186,0,0.73,0.03,0.08,0.07,6.74,6.25,3.76,0.414,0.333,0.222,0.204,0.204,0.041,0,0.37,0.409,0.203,0.288,0.867,0.69,0.643,0.55,0.684,0.414,0.867,0.233,0.367,0.6,0.903,0.759,0
107,2011,England,Hospital,303,46,0.152,0.822,0.932,0.089,0.733,0.178,0.048,0.405,0.405,0.143,0,0.52,0.11,0.01,0.05,6.75,6.54,4.36,0.196,0.41,0.256,0.179,0.179,0.081,0.333,0.028,0.087,0.087,0.196,1,0.846,0.923,1,1,0.278,0.824,0.294,0.118,0.714,0.941,0.688,0
108,2011,England,Hospital,287,61,0.213,0.583,0.902,0.082,0.689,0.23,0.017,0.254,0.559,0.169,0,0.43,0.11,0.16,0.03,6.77,6.12,3.71,0.322,0.534,0.293,0.414,0.241,0.088,0.667,0.121,0.258,0.098,0.18,0.675,0.289,0.611,0.375,0.581,0.22,0.854,0.282,0.205,0.447,0.727,0.476,0.033
109,2011,England,Hospital,376,44,0.117,0.721,0.795,0.159,0.682,0.159,0.045,0.386,0.341,0.227,0,1.16,0.18,0.05,0.09,6.96,6.91,4.59,0.409,0.357,0.31,0.214,0.31,0.211,0.625,0.333,0.303,0.114,0.25,0.778,0.8,0.667,0.444,0.625,0.2,0.6,0.222,0.333,0.7,1,0.6,0.163
110,2011,England,Hospital,194,23,0.119,1,0.826,0.174,0.696,0.13,0.087,0.174,0.391,0.348,0,0.61,0.09,0.09,0.04,6.38,6.38,5.46,0.05,0.364,0.273,0.091,0.091,0.048,0,0,0.5,0.13,0.087,1,0.75,0.75,0.75,1,0.5,0.833,0,0,1,1,0.75,0
111,2011,England,Hospital,358,57,0.159,1,0.965,0.088,0.561,0.351,0.105,0.228,0.544,0.123,0,0.65,0.09,0.6,0.09,6.85,6.54,5.24,0.298,0.239,0.152,0.152,0.13,0.073,1,0.164,0.24,0.105,0.228,0.889,0.706,0.667,0.545,0.889,0.412,0.833,0.278,0.278,0.875,0.944,0.667,0
112,2011,England,Hospital,279,44,0.158,0.977,0.977,0.163,0.651,0.186,0.091,0.273,0.386,0.227,0.023,0.8,1.14,0.04,0.05,6.7,6.59,4.5,0.405,0.225,0.075,0.2,0.15,0.15,0.2,0.525,0.627,0.045,0.205,0.846,0.786,0.929,0.667,0.625,0.563,0.875,0.231,0.308,0.333,0.933,0.714,0
113,2011,England,Hospital,239,45,0.188,1,0.822,0.091,0.682,0.227,0.111,0.311,0.489,0.089,0,0.44,0.07,0,0.16,6.98,6.93,5.17,0.222,0.163,0.023,0.14,0.07,0.167,0.714,0.286,0.412,0.044,0.244,0.842,0.774,0.688,0.84,0.96,0.462,0.923,0.231,0.231,0.583,0.974,0.868,0.089
114,2011,England,Hospital,154,29,0.188,1,0.931,0.12,0.72,0.16,0.138,0.379,0.276,0.207,0,0.59,0.55,0.76,0.28,7,7,5.32,0.103,0.25,0.143,0.107,0.071,0.037,0,0.444,0.29,0.069,0.207,0.941,0.889,0.889,0.75,1,0.611,0.944,0.067,0.2,0.588,0.944,0.833,0
115,2011,England,Hospital,331,39,0.118,1,0.974,0.077,0.538,0.385,0,0.308,0.41,0.282,0,0.9,0.33,0.13,0.1,7,7,4.11,0.282,0.237,0.184,0.053,0.132,0.125,1,0.194,0.244,0.051,0.179,0.923,0.769,0.692,0.375,1,0.462,1,0.154,0.231,0.929,0.857,0.769,0
116,2011,England,Site,445,59,0.133,0.983,0.932,0.207,0.603,0.19,0.052,0.293,0.379,0.259,0.017,0.62,0.17,0.16,0.07,6.24,6.05,3.98,0.186,0.471,0.314,0.255,0.235,0.123,0.857,0.107,0.206,0.102,0.186,1,0.895,0.789,0.571,0.923,0.647,0.889,0.316,0.211,0.471,0.895,0.526,0
117,2011,England,Site,819,152,0.186,0.693,0.821,0.059,0.664,0.276,0.138,0.336,0.368,0.145,0.013,0.59,0.13,0.01,0.1,6.83,6.34,3.6,0.383,0.426,0.287,0.243,0.316,0.141,0.667,0.352,0.295,0.145,0.276,0.77,0.736,0.643,0.55,0.811,0.313,0.779,0.365,0.381,0.538,0.785,0.557,0.106
118,2011,England,Hospital,292,35,0.12,0.914,0.943,0.057,0.8,0.143,0.057,0.486,0.4,0.057,0,0.89,0.34,0.8,0.26,6.79,6.68,4.84,0.343,0.179,0.107,0.107,0.036,0.091,1,0.559,0.298,0.029,0.229,1,0.8,0.8,0,0.667,0.4,0.8,0.4,0.4,0.8,1,0.8,0.029
119,2011,England,Hospital,482,51,0.106,0.882,0.86,0.059,0.824,0.118,0.039,0.314,0.373,0.216,0.059,0.69,0.2,0.4,0.16,6.91,6.42,4.68,0.46,0.227,0.136,0.114,0.159,0.043,1,0.152,0.2,0.078,0.196,0.813,0.947,0.588,0.733,0.917,0.273,0.864,0.211,0.211,0.824,1,0.632,0
120,2011,England,Hospital,412,67,0.163,0.855,0.879,0.121,0.667,0.212,0.045,0.373,0.433,0.134,0.015,0.51,0.08,0.2,0.78,6.72,6.5,4.82,0.318,0.435,0.387,0.113,0.194,0.167,0.364,0.284,0.614,0.104,0.179,0.833,0.9,0.727,0.667,1,0.167,0.727,0.077,0.077,0.692,0.923,0.5,0
121,2011,England,Site,1173,157,0.134,0.981,0.735,0.072,0.66,0.268,0.085,0.333,0.438,0.137,0.007,0.48,0.22,0.13,0.22,6.92,6.65,3.85,0.264,0.336,0.191,0.176,0.214,0.085,0.6,0.114,0.152,0.07,0.204,0.922,0.835,0.798,0.565,0.891,0.48,0.845,0.303,0.323,0.716,0.874,0.61,0.006
122,2011,England,Hospital,487,94,0.193,1,0.911,0.043,0.785,0.172,0.064,0.383,0.34,0.213,0,0.44,0.1,0.04,0.11,6.16,5.74,4.09,0.183,0.294,0.259,0.071,0.176,0.023,1,0.047,0.23,0.096,0.191,0.924,0.889,0.803,0.667,0.907,0.485,0.924,0.167,0.182,0.73,0.913,0.746,0.045
123,2011,England,Hospital,0,23,0.164,1,0.957,0.091,0.818,0.091,0.043,0.261,0.522,0.174,0,0.22,0.03,0.18,0,7,6.62,2.4,0.087,0.3,0.15,0.2,0.2,0,0.333,0,0.091,0.217,0.348,1,0.857,0.857,0.75,1,0.286,0.857,0.333,0.333,0.571,0.857,0.857,0
124,2011,England,Site,1274,268,0.21,0.787,0.85,0.086,0.653,0.261,0.076,0.376,0.35,0.183,0.015,0.42,0.07,0.12,0.04,6.86,6.21,3.83,0.24,0.358,0.221,0.208,0.196,0.06,0.538,0.366,0.044,0.097,0.194,0.82,0.67,0.7,0.529,0.854,0.369,0.777,0.192,0.192,0.707,0.79,0.596,0.058
125,2011,England,Hospital,266,61,0.229,0.95,0.817,0.066,0.721,0.213,0.049,0.295,0.393,0.246,0.016,0.44,0.11,0.13,0.03,6.77,6.77,3.96,0.291,0.365,0.212,0.231,0.192,0.093,0.6,0.278,0.204,0.049,0.377,0.933,0.68,0.577,0.333,0.815,0.394,0.781,0.156,0.25,0.563,0.829,0.719,0.017
126,2011,England,Site,532,71,0.133,0.871,0.868,0.155,0.634,0.211,0.057,0.371,0.357,0.171,0.043,1.1,0.39,0.21,0.08,6.85,6.58,3.73,0.386,0.406,0.333,0.159,0.261,0.149,0.889,0.646,0.713,0.169,0.324,0.905,0.75,0.846,0.792,0.935,0.488,0.86,0.205,0.227,0.7,0.884,0.791,0
127,2011,England,Hospital,393,62,0.158,0.898,0.869,0.129,0.613,0.258,0.098,0.443,0.246,0.197,0.016,0.6,0.19,0.24,0.03,6.78,6.78,3.69,0.085,0.5,0.404,0.269,0.385,0.054,0.667,0.179,0.319,0.161,0.274,0.871,0.821,0.793,0.522,0.9,0.353,0.758,0.357,0.321,0.667,0.844,0.688,0.133
128,2011,England,Hospital,223,33,0.148,0.938,0.909,0.091,0.636,0.273,0.121,0.333,0.212,0.333,0,1.09,0.17,0.03,0.12,6.47,6.15,4.44,0.515,0.182,0.152,0.061,0.121,0.065,1,0.226,0.286,0.121,0.212,0.938,0.714,0.75,0.818,0.867,0.471,1,0.25,0.375,0.625,0.882,0.813,0
129,2011,England,Hospital,629,91,0.145,0.978,0.898,0.066,0.703,0.231,0.055,0.319,0.418,0.209,0,0.41,0.09,0.01,0.16,6.82,6.46,4.09,0.131,0.274,0.143,0.179,0.131,0.089,0.75,0.022,0.175,0.077,0.198,0.889,0.72,0.68,0.647,0.882,0.567,0.9,0.4,0.28,0.667,0.815,0.769,0
130,2011,England,Hospital,289,39,0.135,0.974,0.921,0.051,0.641,0.308,0.079,0.395,0.474,0.053,0,0.72,1.03,0.33,0.04,6.91,6.76,4.9,0.263,0.308,0.179,0.179,0.231,0.079,0.333,0.105,0.237,0.103,0.282,1,0.909,0.9,1,0.875,0.818,1,0.3,0.3,1,0.909,0.727,0
131,2011,England,Hospital,46,8,0.174,1,0.25,0,0.75,0.25,0,0.5,0.125,0.375,0,0.38,0.26,0.13,0.19,6.14,6,2.95,0,0.125,0.125,0,0.125,0,1,1,0.5,0.125,0.125,0.833,0.833,0.25,0.75,1,0.333,0.833,0,0.167,0.833,1,1,0
132,2011,England,Hospital,509,61,0.12,1,0.902,0.1,0.683,0.217,0.049,0.459,0.328,0.164,0,0.54,0.28,0.16,0.23,6.88,6.79,4.78,0.233,0.2,0.083,0.167,0.133,0.075,0.75,0.296,0.481,0.131,0.246,0.87,0.696,0.565,0.737,1,0.682,0.955,0.261,0.391,0.842,0.957,0.913,0
133,2011,England,Site,515,80,0.155,1,0.818,0.063,0.494,0.443,0.051,0.38,0.278,0.266,0.025,1.15,0.23,0.04,0.05,6.6,5.99,4.15,0.4,0.342,0.266,0.127,0.241,0.099,0.6,0.141,0.266,0.063,0.25,0.892,0.857,0.714,0.722,0.889,0.486,0.895,0.211,0.368,0.758,0.895,0.711,0
134,2011,England,Hospital,328,60,0.183,0.847,0.877,0.07,0.561,0.368,0.086,0.345,0.414,0.138,0.017,0.6,0.1,0.27,0.07,6.7,6.63,4.97,0.276,0.211,0.193,0.035,0.088,0.089,0.6,0.393,0.291,0.033,0.117,0.955,0.87,0.909,0.462,0.813,0.625,0.833,0.136,0.273,0.75,0.708,0.696,0.017
135,2011,England,Hospital,186,48,0.258,0.917,0.913,0.022,0.8,0.178,0.13,0.522,0.261,0.065,0.022,0.19,0.83,0.76,0.2,6.83,6.64,4.22,0.174,0.286,0.214,0.167,0.167,0.05,0.5,0.05,0.435,0.083,0.188,0.826,0.684,0.762,0.267,0.75,0.227,0.783,0.182,0.364,0.522,0.636,0.478,0.022
136,2011,England,Hospital,0,80,0.216,0.945,0.609,0.138,0.688,0.175,0.156,0.299,0.377,0.156,0.013,0.3,0.26,0.01,0.2,6.69,5.83,3.01,0.25,0.462,0.215,0.338,0.338,0.167,0.818,0.169,0.238,0.138,0.313,0.86,0.891,0.889,0.433,0.789,0.449,0.837,0.313,0.333,0.714,0.92,0.633,0.104
137,2011,England,Hospital,918,107,0.117,0.824,0.846,0.117,0.631,0.252,0.029,0.419,0.333,0.19,0.029,0.41,0.35,0.02,0.04,6.21,5.78,4.03,0.264,0.258,0.161,0.108,0.129,0.053,0.5,0.103,0.174,0.14,0.196,0.917,0.679,0.679,0.395,0.818,0.441,0.862,0.271,0.305,0.611,0.847,0.6,0
138,2011,England,Site,653,95,0.145,0.944,0.892,0.109,0.696,0.196,0.054,0.344,0.441,0.161,0,0.58,0.05,0.59,0.03,6.7,6.46,3.27,0.297,0.367,0.228,0.241,0.228,0.077,0.5,0.282,0,0.095,0.221,0.84,0.776,0.723,0.7,0.839,0.449,0.811,0.306,0.306,0.609,0.9,0.75,0
139,2011,England,Hospital,560,69,0.123,0.971,0.812,0.116,0.565,0.319,0.101,0.333,0.319,0.246,0,2.46,0.06,0.6,0.06,6.6,6.24,3.73,0.328,0.444,0.381,0.095,0.222,0.046,0.667,0.159,0.326,0.058,0.174,0.8,0.769,0.72,0.5,0.895,0.235,0.765,0.273,0.273,0.677,0.765,0.625,0.014
140,2011,England,Hospital,311,55,0.177,0.891,0.849,0.073,0.782,0.145,0.019,0.352,0.5,0.13,0,0.55,0.11,0.53,0.04,6.47,5.85,3.51,0.151,0.37,0.174,0.217,0.174,0.019,0,0,0.114,0.018,0.127,0.944,0.765,0.722,0.6,0.75,0.368,0.737,0.059,0.176,0.688,0.833,0.5,0
141,2011,England,Hospital,443,26,0.059,0.88,0.833,0,0.76,0.24,0.16,0.48,0.24,0.12,0,0.92,0.27,0.02,0.15,5.93,5.56,2.25,0.192,0.5,0.364,0.273,0.364,0.05,0,0.048,0.185,0.154,0.346,0.8,0.8,0.889,0.714,0.857,0.556,0.889,0.3,0.8,0.778,1,0.667,0.154
142,2011,England,Hospital,237,41,0.173,0.95,0.744,0.073,0.585,0.341,0.049,0.268,0.317,0.366,0,0.63,0.05,0.02,0.02,6.81,5.69,3.81,0.231,0.444,0.194,0.333,0.222,0,0.8,0,0.185,0.098,0.22,0.9,1,0.833,0.6,1,0.333,0.889,0,0,1,0.7,0.667,0
143,2011,England,Hospital,368,60,0.163,0.746,0.864,0.086,0.69,0.224,0.089,0.232,0.411,0.214,0.054,0.5,0.22,0.25,0.1,6.95,6.63,3.15,0.386,0.442,0.308,0.269,0.231,0.039,0,0.184,0.353,0.183,0.217,0.735,0.545,0.533,0.444,0.87,0.353,0.912,0.333,0.455,0.448,0.824,0.441,0.017
144,2011,England,Hospital,335,86,0.257,0.417,0.857,0.108,0.711,0.181,0.012,0.452,0.405,0.131,0,0.37,0.14,0,0.21,6.69,6.55,3.74,0.47,0.229,0.157,0.1,0.157,0.096,1,0.621,0.305,0.081,0.244,0.96,0.783,0.783,0.727,0.947,0.667,0.917,0.391,0.217,0.727,0.96,0.92,0.012
145,2011,England,Hospital,76,15,0.197,1,0.143,0.071,0.571,0.357,0,0.333,0.2,0.467,0,0.2,0.13,0.06,0.05,6.67,6.33,5.43,0.133,0.154,0.077,0.154,0.077,0,0.5,0,0,0,0.067,1,1,1,0,1,0.667,0.833,0,0,0.333,0.833,0.833,0
